File created:	Friday, July 11, 2025	2:08 PM
6658.000000	755.000000	0.000000	104.000000
6671.000000	805.000000	0.000000	104.000000
5953.000000	801.000000	0.000000	104.000000
-2441.000000	802.000000	0.000000	104.000000
-2441.000000	755.000000	0.000000	104.000000
-1343.000000	801.000000	0.000000	104.000000
-110.000000	755.000000	0.000000	104.000000
-110.000000	803.000000	0.000000	104.000000
-120.000000	753.000000	0.000000	104.000000
342.000000	755.000000	0.000000	104.000000
-1038.000000	754.000000	0.000000	104.000000
-1038.000000	800.000000	0.000000	104.000000
-177.000000	755.000000	0.000000	104.000000
-1693.000000	802.000000	0.000000	104.000000
-1693.000000	801.000000	0.000000	104.000000
-2870.000000	802.000000	0.000000	104.000000
-1094.000000	800.000000	0.000000	104.000000
-1073.000000	802.000000	0.000000	104.000000
-1073.000000	801.000000	0.000000	104.000000
-141.000000	754.000000	0.000000	104.000000
-112.000000	753.000000	0.000000	104.000000
-112.000000	802.000000	0.000000	104.000000
-54.000000	801.000000	0.000000	104.000000
-13.000000	755.000000	0.000000	104.000000
-14.000000	801.000000	0.000000	104.000000
-14.000000	801.000000	0.000000	104.000000
-9.000000	757.000000	0.000000	104.000000
6.000000	803.000000	0.000000	104.000000
6.000000	801.000000	0.000000	104.000000
3.000000	755.000000	0.000000	104.000000
-3.000000	754.000000	0.000000	104.000000
2.000000	801.000000	0.000000	104.000000
2.000000	752.000000	0.000000	104.000000
-4.000000	756.000000	0.000000	104.000000
-3.000000	804.000000	0.000000	104.000000
-3.000000	804.000000	0.000000	104.000000
4.000000	801.000000	0.000000	104.000000
1.000000	753.000000	0.000000	104.000000
3.000000	753.000000	0.000000	104.000000
3.000000	802.000000	0.000000	104.000000
2.000000	753.000000	0.000000	104.000000
5.000000	754.000000	0.000000	104.000000
5.000000	803.000000	0.000000	104.000000
6.000000	753.000000	0.000000	104.000000
5.000000	803.000000	0.000000	104.000000
7.000000	807.000000	0.000000	104.000000
7.000000	803.000000	0.000000	104.000000
7.000000	754.000000	0.000000	104.000000
2.000000	753.000000	0.000000	104.000000
11.000000	755.000000	0.000000	104.000000
11.000000	756.000000	0.000000	104.000000
4.000000	802.000000	0.000000	104.000000
6.000000	755.000000	0.000000	104.000000
6.000000	802.000000	0.000000	104.000000
7.000000	802.000000	0.000000	104.000000
5.000000	802.000000	0.000000	104.000000
5.000000	801.000000	0.000000	104.000000
5.000000	752.000000	0.000000	104.000000
3.000000	755.000000	0.000000	104.000000
7.000000	800.000000	0.000000	104.000000
7.000000	801.000000	0.000000	104.000000
0.000000	756.000000	0.000000	104.000000
3.000000	752.000000	0.000000	104.000000
12.000000	801.000000	0.000000	104.000000
12.000000	754.000000	0.000000	104.000000
6.000000	803.000000	0.000000	104.000000
0.000000	801.000000	0.000000	104.000000
0.000000	754.000000	0.000000	104.000000
3.000000	754.000000	0.000000	104.000000
44.000000	803.000000	0.000000	104.000000
9.000000	753.000000	0.000000	104.000000
9.000000	753.000000	0.000000	104.000000
-12.000000	755.000000	0.000000	104.000000
15.000000	755.000000	0.000000	104.000000
15.000000	756.000000	0.000000	104.000000
4.000000	802.000000	0.000000	104.000000
3.000000	753.000000	0.000000	104.000000
3.000000	803.000000	0.000000	104.000000
9.000000	805.000000	0.000000	104.000000
4.000000	803.000000	0.000000	104.000000
7.000000	753.000000	0.000000	104.000000
7.000000	754.000000	0.000000	104.000000
4.000000	755.000000	0.000000	104.000000
0.000000	753.000000	0.000000	104.000000
0.000000	754.000000	0.000000	104.000000
7.000000	755.000000	0.000000	104.000000
4.000000	801.000000	0.000000	104.000000
11.000000	753.000000	0.000000	104.000000
11.000000	803.000000	0.000000	104.000000
3.000000	802.000000	0.000000	104.000000
4.000000	755.000000	0.000000	104.000000
4.000000	755.000000	0.000000	104.000000
7.000000	801.000000	0.000000	104.000000
4.000000	755.000000	0.000000	104.000000
11.000000	804.000000	0.000000	104.000000
11.000000	803.000000	0.000000	104.000000
5.000000	803.000000	0.000000	104.000000
3.000000	800.000000	0.000000	104.000000
3.000000	801.000000	0.000000	104.000000
6.000000	801.000000	0.000000	104.000000
3.000000	756.000000	0.000000	104.000000
5.000000	754.000000	0.000000	104.000000
5.000000	755.000000	0.000000	104.000000
7.000000	755.000000	0.000000	104.000000
7.000000	802.000000	0.000000	104.000000
7.000000	755.000000	0.000000	104.000000
5.000000	754.000000	0.000000	104.000000
6.000000	751.000000	0.000000	104.000000
4.000000	753.000000	0.000000	104.000000
4.000000	801.000000	0.000000	104.000000
7.000000	753.000000	0.000000	104.000000
6.000000	752.000000	0.000000	104.000000
6.000000	755.000000	0.000000	104.000000
10.000000	754.000000	0.000000	104.000000
6.000000	802.000000	0.000000	104.000000
6.000000	755.000000	0.000000	104.000000
6.000000	752.000000	0.000000	104.000000
9.000000	753.000000	0.000000	104.000000
9.000000	801.000000	0.000000	104.000000
9.000000	803.000000	0.000000	104.000000
3.000000	802.000000	0.000000	104.000000
3.000000	802.000000	0.000000	104.000000
3.000000	801.000000	0.000000	104.000000
5.000000	801.000000	0.000000	104.000000
4.000000	755.000000	0.000000	104.000000
2.000000	802.000000	0.000000	104.000000
2.000000	801.000000	0.000000	104.000000
11.000000	801.000000	0.000000	104.000000
-18.000000	753.000000	0.000000	104.000000
21.000000	754.000000	0.000000	104.000000
21.000000	800.000000	0.000000	104.000000
7.000000	753.000000	0.000000	104.000000
-5.000000	754.000000	0.000000	104.000000
-5.000000	801.000000	0.000000	104.000000
13.000000	804.000000	0.000000	104.000000
0.000000	803.000000	0.000000	104.000000
2.000000	802.000000	0.000000	104.000000
2.000000	801.000000	0.000000	104.000000
22.000000	805.000000	0.000000	104.000000
-9.000000	802.000000	0.000000	104.000000
8.000000	802.000000	0.000000	104.000000
8.000000	752.000000	0.000000	104.000000
12.000000	755.000000	0.000000	104.000000
3.000000	753.000000	0.000000	104.000000
3.000000	804.000000	0.000000	104.000000
5.000000	805.000000	0.000000	104.000000
14.000000	801.000000	0.000000	104.000000
7.000000	801.000000	0.000000	104.000000
7.000000	801.000000	0.000000	104.000000
2.000000	752.000000	0.000000	104.000000
5.000000	800.000000	0.000000	104.000000
5.000000	752.000000	0.000000	104.000000
6.000000	802.000000	0.000000	104.000000
5.000000	753.000000	0.000000	104.000000
3880.000000	801.000000	0.000000	104.000000
3880.000000	804.000000	0.000000	104.000000
3577.000000	801.000000	0.000000	104.000000
3518.000000	754.000000	0.000000	104.000000
3474.000000	757.000000	0.000000	104.000000
3474.000000	753.000000	0.000000	104.000000
3443.000000	803.000000	0.000000	104.000000
3420.000000	802.000000	0.000000	104.000000
3420.000000	802.000000	0.000000	104.000000
3424.000000	753.000000	0.000000	104.000000
3404.000000	752.000000	0.000000	104.000000
3396.000000	754.000000	0.000000	104.000000
3396.000000	800.000000	0.000000	104.000000
3398.000000	800.000000	0.000000	104.000000
3380.000000	753.000000	0.000000	104.000000
3380.000000	755.000000	0.000000	104.000000
3368.000000	802.000000	0.000000	104.000000
3371.000000	801.000000	0.000000	104.000000
3371.000000	801.000000	0.000000	104.000000
3218.000000	801.000000	0.000000	104.000000
3220.000000	753.000000	0.000000	104.000000
3295.000000	801.000000	0.000000	104.000000
3295.000000	801.000000	0.000000	104.000000
3340.000000	752.000000	0.000000	104.000000
3367.000000	802.000000	0.000000	104.000000
3375.000000	803.000000	0.000000	104.000000
3375.000000	756.000000	0.000000	104.000000
3383.000000	801.000000	0.000000	104.000000
3388.000000	803.000000	0.000000	104.000000
3388.000000	802.000000	0.000000	104.000000
3393.000000	753.000000	0.000000	104.000000
3396.000000	755.000000	0.000000	104.000000
3403.000000	803.000000	0.000000	104.000000
3403.000000	802.000000	0.000000	104.000000
3406.000000	753.000000	0.000000	104.000000
3406.000000	802.000000	0.000000	104.000000
3406.000000	804.000000	0.000000	104.000000
3408.000000	803.000000	0.000000	104.000000
3414.000000	802.000000	0.000000	104.000000
3444.000000	753.000000	0.000000	104.000000
3444.000000	803.000000	0.000000	104.000000
3446.000000	754.000000	0.000000	104.000000
3456.000000	803.000000	0.000000	104.000000
3453.000000	801.000000	0.000000	104.000000
3453.000000	804.000000	0.000000	104.000000
3456.000000	802.000000	0.000000	104.000000
3454.000000	752.000000	0.000000	104.000000
3452.000000	801.000000	0.000000	104.000000
3452.000000	753.000000	0.000000	104.000000
3455.000000	753.000000	0.000000	104.000000
3437.000000	757.000000	0.000000	104.000000
3437.000000	752.000000	0.000000	104.000000
3437.000000	755.000000	0.000000	104.000000
3439.000000	802.000000	0.000000	104.000000
3439.000000	804.000000	0.000000	104.000000
3442.000000	801.000000	0.000000	104.000000
3447.000000	754.000000	0.000000	104.000000
3477.000000	752.000000	0.000000	104.000000
3477.000000	754.000000	0.000000	104.000000
3474.000000	800.000000	0.000000	104.000000
3445.000000	754.000000	0.000000	104.000000
3445.000000	752.000000	0.000000	104.000000
3452.000000	752.000000	0.000000	104.000000
3446.000000	803.000000	0.000000	104.000000
3446.000000	801.000000	0.000000	104.000000
585.000000	752.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	800.000000	0.000000	104.000000
8000.000000	752.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	800.000000	0.000000	104.000000
8000.000000	755.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	760.000000	0.000000	104.000000
8000.000000	759.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
8000.000000	804.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	804.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	752.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
8000.000000	752.000000	0.000000	104.000000
8000.000000	800.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	800.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	754.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	752.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	804.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	755.000000	0.000000	104.000000
8000.000000	755.000000	0.000000	104.000000
8000.000000	800.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
8000.000000	800.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	801.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	753.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
8000.000000	756.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
7998.000000	802.000000	0.000000	104.000000
7998.000000	802.000000	0.000000	104.000000
7997.000000	754.000000	0.000000	104.000000
8000.000000	803.000000	0.000000	104.000000
7993.000000	801.000000	0.000000	104.000000
7993.000000	801.000000	0.000000	104.000000
7984.000000	752.000000	0.000000	104.000000
7974.000000	802.000000	0.000000	104.000000
7974.000000	753.000000	0.000000	104.000000
7972.000000	801.000000	0.000000	104.000000
7958.000000	802.000000	0.000000	104.000000
7952.000000	804.000000	0.000000	104.000000
7952.000000	803.000000	0.000000	104.000000
7931.000000	755.000000	0.000000	104.000000
7926.000000	802.000000	0.000000	104.000000
7885.000000	803.000000	0.000000	104.000000
7885.000000	802.000000	0.000000	104.000000
7881.000000	800.000000	0.000000	104.000000
7871.000000	753.000000	0.000000	104.000000
7871.000000	754.000000	0.000000	104.000000
7846.000000	754.000000	0.000000	104.000000
7833.000000	802.000000	0.000000	104.000000
7793.000000	752.000000	0.000000	104.000000
7793.000000	752.000000	0.000000	104.000000
7785.000000	801.000000	0.000000	104.000000
7727.000000	800.000000	0.000000	104.000000
7727.000000	801.000000	0.000000	104.000000
7748.000000	753.000000	0.000000	104.000000
7696.000000	800.000000	0.000000	104.000000
7700.000000	800.000000	0.000000	104.000000
7700.000000	754.000000	0.000000	104.000000
7702.000000	801.000000	0.000000	104.000000
7677.000000	752.000000	0.000000	104.000000
7677.000000	759.000000	0.000000	104.000000
7682.000000	752.000000	0.000000	104.000000
7692.000000	751.000000	0.000000	104.000000
7680.000000	802.000000	0.000000	104.000000
7680.000000	753.000000	0.000000	104.000000
7704.000000	802.000000	0.000000	104.000000
7745.000000	801.000000	0.000000	104.000000
7745.000000	800.000000	0.000000	104.000000
7773.000000	802.000000	0.000000	104.000000
7786.000000	754.000000	0.000000	104.000000
7815.000000	801.000000	0.000000	104.000000
7815.000000	754.000000	0.000000	104.000000
7842.000000	754.000000	0.000000	104.000000
7884.000000	754.000000	0.000000	104.000000
7884.000000	754.000000	0.000000	104.000000
7920.000000	753.000000	0.000000	104.000000
7971.000000	803.000000	0.000000	104.000000
7971.000000	802.000000	0.000000	104.000000
8000.000000	802.000000	0.000000	104.000000
3458.000000	753.000000	0.000000	104.000000
3435.000000	754.000000	0.000000	104.000000
3435.000000	754.000000	0.000000	104.000000
3426.000000	806.000000	0.000000	104.000000
3420.000000	753.000000	0.000000	104.000000
3432.000000	753.000000	0.000000	104.000000
3432.000000	755.000000	0.000000	104.000000
3440.000000	753.000000	0.000000	104.000000
3439.000000	753.000000	0.000000	104.000000
3439.000000	755.000000	0.000000	104.000000
3440.000000	801.000000	0.000000	104.000000
3442.000000	802.000000	0.000000	104.000000
3442.000000	751.000000	0.000000	104.000000
3444.000000	801.000000	0.000000	104.000000
3445.000000	802.000000	0.000000	104.000000
3448.000000	753.000000	0.000000	104.000000
3448.000000	801.000000	0.000000	104.000000
3451.000000	753.000000	0.000000	104.000000
3462.000000	755.000000	0.000000	104.000000
3462.000000	801.000000	0.000000	104.000000
3464.000000	801.000000	0.000000	104.000000
3459.000000	800.000000	0.000000	104.000000
3456.000000	802.000000	0.000000	104.000000
3456.000000	801.000000	0.000000	104.000000
3374.000000	803.000000	0.000000	104.000000
3373.000000	801.000000	0.000000	104.000000
3374.000000	800.000000	0.000000	104.000000
3374.000000	801.000000	0.000000	104.000000
3379.000000	804.000000	0.000000	104.000000
3384.000000	801.000000	0.000000	104.000000
3384.000000	800.000000	0.000000	104.000000
3387.000000	802.000000	0.000000	104.000000
3386.000000	752.000000	0.000000	104.000000
3378.000000	754.000000	0.000000	104.000000
3378.000000	800.000000	0.000000	104.000000
3381.000000	801.000000	0.000000	104.000000
3388.000000	801.000000	0.000000	104.000000
3395.000000	755.000000	0.000000	104.000000
3395.000000	801.000000	0.000000	104.000000
3399.000000	754.000000	0.000000	104.000000
3395.000000	801.000000	0.000000	104.000000
3395.000000	753.000000	0.000000	104.000000
3396.000000	752.000000	0.000000	104.000000
3394.000000	756.000000	0.000000	104.000000
3394.000000	802.000000	0.000000	104.000000
3404.000000	752.000000	0.000000	104.000000
3396.000000	753.000000	0.000000	104.000000
3375.000000	755.000000	0.000000	104.000000
3375.000000	803.000000	0.000000	104.000000
3376.000000	803.000000	0.000000	104.000000
3376.000000	802.000000	0.000000	104.000000
3376.000000	803.000000	0.000000	104.000000
3379.000000	803.000000	0.000000	104.000000
3389.000000	805.000000	0.000000	104.000000
3388.000000	802.000000	0.000000	104.000000
3388.000000	801.000000	0.000000	104.000000
3389.000000	803.000000	0.000000	104.000000
3388.000000	804.000000	0.000000	104.000000
3386.000000	801.000000	0.000000	104.000000
3386.000000	753.000000	0.000000	104.000000
3388.000000	804.000000	0.000000	104.000000
3395.000000	801.000000	0.000000	104.000000
3403.000000	753.000000	0.000000	104.000000
3403.000000	752.000000	0.000000	104.000000
3399.000000	751.000000	0.000000	104.000000
3395.000000	801.000000	0.000000	104.000000
3395.000000	753.000000	0.000000	104.000000
3364.000000	801.000000	0.000000	104.000000
3365.000000	801.000000	0.000000	104.000000
3366.000000	803.000000	0.000000	104.000000
3366.000000	752.000000	0.000000	104.000000
3372.000000	802.000000	0.000000	104.000000
3374.000000	752.000000	0.000000	104.000000
3374.000000	752.000000	0.000000	104.000000
3374.000000	751.000000	0.000000	104.000000
3374.000000	802.000000	0.000000	104.000000
3374.000000	753.000000	0.000000	104.000000
3376.000000	801.000000	0.000000	104.000000
3372.000000	801.000000	0.000000	104.000000
3382.000000	804.000000	0.000000	104.000000
3382.000000	754.000000	0.000000	104.000000
3388.000000	802.000000	0.000000	104.000000
3392.000000	751.000000	0.000000	104.000000
3387.000000	754.000000	0.000000	104.000000
3387.000000	752.000000	0.000000	104.000000
3385.000000	801.000000	0.000000	104.000000
3386.000000	753.000000	0.000000	104.000000
3386.000000	754.000000	0.000000	104.000000
3391.000000	801.000000	0.000000	104.000000
3400.000000	758.000000	0.000000	104.000000
3400.000000	812.000000	0.000000	104.000000
3374.000000	818.000000	0.000000	104.000000
3368.000000	815.000000	0.000000	104.000000
3370.000000	813.000000	0.000000	104.000000
3370.000000	783.000000	0.000000	104.000000
3370.000000	780.000000	0.000000	104.000000
3372.000000	778.000000	0.000000	104.000000
3376.000000	937.000000	0.000000	104.000000
3376.000000	822.000000	0.000000	104.000000
3380.000000	782.000000	0.000000	104.000000
3388.000000	832.000000	0.000000	104.000000
3384.000000	788.000000	0.000000	104.000000
3384.000000	788.000000	0.000000	104.000000
3383.000000	819.000000	0.000000	104.000000
3381.000000	769.000000	0.000000	104.000000
3387.000000	819.000000	0.000000	104.000000
3387.000000	809.000000	0.000000	104.000000
3390.000000	824.000000	0.000000	104.000000
3381.000000	796.000000	0.000000	104.000000
3376.000000	817.000000	0.000000	104.000000
3376.000000	782.000000	0.000000	104.000000
3381.000000	820.000000	0.000000	104.000000
3383.000000	797.000000	0.000000	104.000000
3488.000000	820.000000	0.000000	104.000000
3488.000000	806.000000	0.000000	104.000000
3537.000000	828.000000	0.000000	104.000000
3531.000000	789.000000	0.000000	104.000000
3516.000000	824.000000	0.000000	104.000000
3516.000000	831.000000	0.000000	104.000000
